,Bank,Date,INF,PR,CDR,CR,LAS,NIA,NIM,OE,RA,ROA,SCTA,SIZE,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Sense,is_Ukrsibbank,is_Universal
302,OTP,09/2021,0.0507051943584451,0.0365005446623093,0.0348863236680251,-0.1345168571042435,-0.0280985419822642,-0.2930138608058654,0.0123126192027172,0.0564238351382607,-0.0178741967962214,0.0240080197638707,0.0042438709708321,0.0003602842854355,0,0,0,1,0,0,0,0,0,0
303,Pivdennyi,09/2021,0.0507051943584451,0.0365005446623093,-0.0224960172758811,-0.0474552330266755,-0.0821111300282142,0.8541804905123672,-0.0617976397292398,-0.0676678217432095,-0.0108802561284212,-0.0063110953660828,-0.0658704906980948,0.0015991296118978,0,0,0,0,0,1,0,0,0,0
304,Raiffeisen,09/2021,0.0507051943584451,0.0365005446623093,0.0267291952108528,-0.0017209659929563,-0.0835964110724232,0.1498440234081711,-0.0075767074628762,0.0174554509370322,0.0269816923135931,0.016533572157762,0.0356965046311908,0.0006451735596652,0,0,0,0,0,0,0,0,0,0
305,Sense,09/2021,0.0507051943584451,0.0365005446623093,0.0307372890536536,-0.144881852003566,-0.0706365400942619,0.0546612451280792,0.0314959361980847,0.1041083973220942,0.0341450836833955,0.0487868700001923,0.0050187792485221,-0.0002131024902485,0,0,0,0,0,0,0,1,0,0
306,Ukrsibbank,09/2021,0.0507051943584451,0.0365005446623093,0.0038590478451589,-0.1074343881271018,0.0221033742552886,1.0327233636373556,0.0271015869165583,0.0190596684002387,-0.0028051902952908,0.0350597653375086,-0.1162203279289154,0.0011374418893809,0,0,0,0,0,0,0,0,1,0
307,Universal,09/2021,0.0507051943584451,0.0365005446623093,-0.0127621604342483,-0.0960515542095508,0.0471213247681154,0.0466074964073071,-0.0115344116731022,0.0308207542259107,0.0905215668827787,-0.0224561524479242,-0.0457410858451853,0.0029556755936046,0,0,0,0,0,0,0,0,0,1
308,Privat_Bank,10/2021,0.0231134878193702,0.0358219019477384,0.015937311348976,-0.0636141215646516,0.004903073713389,0.7967333192694337,0.0193253683694334,0.0409509548664405,0.0451666883468478,-0.083190411796857,-0.0278677685068463,2.5960983205995138e-05,0,0,0,0,0,0,1,0,0,0
309,Credit_Agricole,10/2021,0.0231134878193702,0.0358219019477384,0.0312378093921078,-0.0359629742867137,0.006671128568468,0.2004018520790191,-0.0160264807595915,-0.0101974575925865,-0.0091301865690799,-0.0087373629812865,-0.0463486561464121,0.0017098655814878,1,0,0,0,0,0,0,0,0,0
310,FUIB,10/2021,0.0231134878193702,0.0358219019477384,0.0399866263943954,0.1529004904606973,-0.0183416313652235,0.0284147587254549,0.0457025488582353,0.0553169163520385,0.0360006359745684,0.0620962415891815,0.0610415372255076,6.12419340953671e-05,0,1,0,0,0,0,0,0,0,0
311,Kredobank,10/2021,0.0231134878193702,0.0358219019477384,-0.0066021527165139,-0.0847553883631818,0.0084087654304843,-0.1557016676494717,-0.0212545084847854,0.00077683557759,-0.0110621942729784,-0.0252369414915232,-0.0109877444821777,0.0015466693716304,0,0,1,0,0,0,0,0,0,0
312,Oschadbank,10/2021,0.0231134878193702,0.0358219019477384,0.0624176034810844,0.0506215473447306,0.0139556519842755,0.267591753305212,0.007172077067802,0.0562520792838037,0.0455900223616612,-0.1550982086270186,0.058877293160983,-0.0023605017822206,0,0,0,0,1,0,0,0,0,0
313,OTP,10/2021,0.0231134878193702,0.0358219019477384,0.0261249527609734,-0.1307615331338953,0.0435706927228956,1.0660092746675387,0.0065577847296911,0.0111918588676582,0.0061770786698914,0.0033867382231809,-0.0034962167228728,0.0008321846275392,0,0,0,1,0,0,0,0,0,0
314,Pivdennyi,10/2021,0.0231134878193702,0.0358219019477384,0.0077252388298825,-0.0415810430190059,-0.0521546791082695,-0.1392905007879707,-0.0223575512597927,0.0294428453557624,-0.0001574155316113,-0.0167490243210437,-0.0653163106125459,0.0008665696979908,0,0,0,0,0,1,0,0,0,0
315,Raiffeisen,10/2021,0.0231134878193702,0.0358219019477384,0.0286334712048977,-0.0009711357652375,-0.0431023992054024,0.0849103894458876,0.0033680021193849,-0.0157698950170464,0.0105729267696427,-0.0122744789109926,-0.0632476456595229,0.0009684399867976,0,0,0,0,0,0,0,0,0,0
316,Sense,10/2021,0.0231134878193702,0.0358219019477384,0.0468831042432068,-0.1273179396247219,-0.0649685383937815,0.1443220949701851,0.0257008428786448,0.0500094773366232,0.0291518714976586,-0.0135007786311621,-0.0451129240404323,-0.0003254943302594,0,0,0,0,0,0,0,1,0,0
317,Ukrsibbank,10/2021,0.0231134878193702,0.0358219019477384,0.0378863020796584,-0.1088788949099471,-0.0153416986330331,-0.0370855605447514,0.0315294219272207,-0.0285105724159119,0.0098236633370214,0.0081730492416846,0.025517197514073,0.0005053952538219,0,0,0,0,0,0,0,0,1,0
318,Universal,10/2021,0.0231134878193702,0.0358219019477384,-0.0045871901121161,-0.1188956310607392,-0.0244748171067809,1.500913104250109,-0.0047281087376275,0.0405187419657194,0.0789123287049542,-0.0299871879801669,-0.0709049091575563,0.0018208428305276,0,0,0,0,0,0,0,0,0,1
319,Privat_Bank,11/2021,0.0047648639661592,0.0205713572854291,0.0104180122727426,-0.1217681553688359,0.0096340013519503,0.778061893950599,0.0179631954990198,0.0700277260800022,0.0439454047515259,0.0590576855669518,0.0178736566813787,0.0003089206360256,0,0,0,0,0,0,1,0,0,0
320,Credit_Agricole,11/2021,0.0047648639661592,0.0205713572854291,0.014120031730743,-0.0218609410239601,0.110439663696348,0.1056347522309055,-0.0068338928542594,0.0006335731454727,-0.0189556601099582,-0.0256216130105496,-0.0351873641814164,0.0022893865817685,1,0,0,0,0,0,0,0,0,0
321,FUIB,11/2021,0.0047648639661592,0.0205713572854291,0.0009372255368357,0.1547249364364847,0.0754290853643205,0.0614824969373384,0.0147454387075762,0.013471101974298,0.0072162060647189,0.0195743665085859,0.027152897211973,0.0017099977450556,0,1,0,0,0,0,0,0,0,0
322,Kredobank,11/2021,0.0047648639661592,0.0205713572854291,-0.017885308462019,-0.0794228940074792,0.0341436565712406,-0.1676830404691518,-0.0112244098036525,0.0214809619798457,3.2300759349771165e-05,-0.0046389066810361,-0.0453975976399047,0.0007557001092559,0,0,1,0,0,0,0,0,0,0
323,Oschadbank,11/2021,0.0047648639661592,0.0205713572854291,0.0249438522310385,-0.01473555024187,0.0133945542987463,0.269681631219743,0.0509420991109292,0.060040932612137,0.0267430688287026,0.3403397222815257,0.0615352528495641,-0.0009466584928038,0,0,0,0,1,0,0,0,0,0
324,OTP,11/2021,0.0047648639661592,0.0205713572854291,0.0084754567065714,-0.1018411401270585,0.1110493332963239,1.1483252393460266,0.0030792423987086,0.0320030998219619,-0.0051936391724518,0.0374655802596529,-0.0351278020775229,0.001477034558268,0,0,0,1,0,0,0,0,0,0
325,Pivdennyi,11/2021,0.0047648639661592,0.0205713572854291,-0.0055618191236487,-0.1323230308396086,0.029440680516177,1.4707331469227645,-0.039428413155409,0.0559776120039218,-0.0245478850849028,-0.011256247390978,-0.0233605485836953,0.0022120479449539,0,0,0,0,0,1,0,0,0,0
326,Raiffeisen,11/2021,0.0047648639661592,0.0205713572854291,0.0379902020268307,-0.0014437673815152,-0.0789964576119768,0.0537801941124817,0.0077264329219651,0.0125764531985689,0.0145943891387734,-0.0215621420045063,-0.1178373940007313,0.0006087724075481,0,0,0,0,0,0,0,0,0,0
327,Sense,11/2021,0.0047648639661592,0.0205713572854291,0.0272539265014171,-0.1044752805753612,-0.0270545655078787,0.0874035709499099,0.0196033748012219,0.0753542571603333,0.0093154729473242,0.0596110752057227,0.0197593909488132,0.0005387640848944,0,0,0,0,0,0,0,1,0,0
328,Ukrsibbank,11/2021,0.0047648639661592,0.0205713572854291,0.0443459584272537,-0.1031830656070498,-0.0150969975258188,0.1358244799281987,0.0013073156263151,-0.0132158283016809,0.007572358819933,0.0660412253676792,-0.0009700219698867,0.0010136481878502,0,0,0,0,0,0,0,0,1,0
329,Universal,11/2021,0.0047648639661592,0.0205713572854291,0.0103556211879888,-0.1108070490969084,-0.0310191923110141,3.38699127770602,-0.0021630686496124,0.0238284113946631,0.077370430607576,0.0205157551375368,-0.011823989739256,0.0018157826202198,0,0,0,0,0,0,0,0,0,1
330,Privat_Bank,01/2022,-0.0310876647475916,0.039321357285429,0.0267721151078324,-0.079453653021194,0.011412024153499,-0.0081957605223753,0.0320316949163663,-0.0550193912795118,0.0717025391820776,-0.0496605512345397,0.0126082045634256,0.0005905212363617,0,0,0,0,0,0,1,0,0,0
331,Credit_Agricole,01/2022,-0.0310876647475916,0.039321357285429,-0.0059605634394042,-0.004654623873059,0.1534600849715435,0.6106142782725587,0.0358135504952687,-0.0585227926579174,-0.0269711953701023,0.0107138376848524,0.0175499056427332,0.0019252286781597,1,0,0,0,0,0,0,0,0,0
332,FUIB,01/2022,-0.0310876647475916,0.039321357285429,0.0013348384669856,0.3393851257847332,0.0594359556638032,-0.1299998860261595,0.0443911919632662,-0.0046920863443368,0.0178818674111933,0.0346205089391472,-0.0029761983738221,0.0015887121097941,0,1,0,0,0,0,0,0,0,0
333,Kredobank,01/2022,-0.0310876647475916,0.039321357285429,-0.0513560396918483,-0.0027134270867038,0.096036316514535,0.1305587287459828,0.0427642614392581,-0.0472430890524259,-0.0031029119479748,0.0132609362749841,-0.0077703834794688,0.0014355095149411,0,0,1,0,0,0,0,0,0,0
334,Oschadbank,01/2022,-0.0310876647475916,0.039321357285429,0.0202791817341613,0.0954837471798324,-0.0148228699857856,-0.1804417651073806,0.0476763139152461,-0.005966912449242,0.0284982896478511,0.4804493954180396,0.0271536141269602,-0.0002386618028733,0,0,0,0,1,0,0,0,0,0
335,OTP,01/2022,-0.0310876647475916,0.039321357285429,0.0417280979240225,-0.0595291200758981,-0.0091597784692431,0.9649531761513388,0.0400666530131783,-0.0778641465231691,0.0065902751702105,0.017450932032003,-0.0431506368827856,0.0013030796481494,0,0,0,1,0,0,0,0,0,0
336,Pivdennyi,01/2022,-0.0310876647475916,0.039321357285429,-0.0495906430142112,-0.06967939400649,0.2354183849737561,1.0499994672512234,0.0298469330357284,0.0004691242508853,-0.0295500224842858,0.0176485297792075,-0.0239425479330012,0.0037621318172743,0,0,0,0,0,1,0,0,0,0
337,Raiffeisen,01/2022,-0.0310876647475916,0.039321357285429,0.0226876946136861,-0.0044415151384542,-0.036392262712709,0.0137936349321918,0.0174653076746865,-0.0134762546897186,0.0096369198981861,0.0217487886517782,-0.0416903419791369,0.0014504691764036,0,0,0,0,0,0,0,0,0,0
338,Sense,01/2022,-0.0310876647475916,0.039321357285429,0.0091534804135474,-0.0060602017431851,0.0040884094336345,-0.0424853525891107,0.0360121588687327,-0.0736362756301591,0.0025616512246546,0.092732414407889,-0.0115657610669938,0.0020174006344437,0,0,0,0,0,0,0,1,0,0
339,Ukrsibbank,01/2022,-0.0310876647475916,0.039321357285429,0.038083944332951,0.0848107440172899,-0.0270692577825931,0.1238420767078021,0.0547917704085199,-0.0039606258051935,0.0184375598824022,0.0489528799138823,0.0360144985755125,0.0004627766462493,0,0,0,0,0,0,0,0,1,0
340,Universal,01/2022,-0.0310876647475916,0.039321357285429,-0.0099469054762251,-0.0222701581311928,-0.0434701849554028,3.121189690433141,0.0341496924562615,-0.037388695688879,-0.0021668204010199,0.0568299143392851,-0.06623595639207,0.0029319578600017,0,0,0,0,0,0,0,0,0,1
341,Privat_Bank,02/2022,-0.0047240283839554,0.0565062388591799,0.0493420241792701,0.2424251394758997,-0.013544431533831,0.0907000227252059,0.0024703562951148,0.0193789081789113,0.0674636416948118,0.0854414512361923,-0.0319874143321576,0.000598743355355,0,0,0,0,0,0,1,0,0,0
342,Credit_Agricole,02/2022,-0.0047240283839554,0.0565062388591799,0.0349885948172463,-0.0029781427333468,-0.1763138473201079,0.463281976395874,-0.004349840524892,-0.0114230753004579,-0.0204894219368824,-0.014321940839937,-0.0107107047404021,0.0011042317558518,1,0,0,0,0,0,0,0,0,0
343,FUIB,02/2022,-0.0047240283839554,0.0565062388591799,0.0575812462610757,0.2518595903098755,-0.0630280605307542,0.0174543199064667,0.0064257751168685,-0.0079043156483622,0.0461026949012733,-0.0075381196627569,-0.066830972434395,-8.684557085066394e-05,0,1,0,0,0,0,0,0,0,0
344,Kredobank,02/2022,-0.0047240283839554,0.0565062388591799,-0.0341106277906087,-0.0482601306352481,-0.0150148396331242,0.4083080958568976,-0.0338708499534198,-0.0474808077872165,0.0014907052406654,-0.0398599396725737,0.0874123483181775,0.0008707439518351,0,0,1,0,0,0,0,0,0,0
345,Oschadbank,02/2022,-0.0047240283839554,0.0565062388591799,-0.0006514265557825,0.0032869096576026,0.0066085071757658,0.4599858777074068,-0.0264829489986656,-0.0188579396677284,0.0003999265977638,0.3289523468854664,-0.0069484224969341,0.0006494233004445,0,0,0,0,1,0,0,0,0,0
346,OTP,02/2022,-0.0047240283839554,0.0565062388591799,0.0364685354763153,-0.0836421924524991,0.0260135928746755,-0.1713473504487926,-0.0130541798349648,-0.0792180544742966,-0.006600734988042,-0.0246586321177541,-0.0841522454902551,0.0019718555278965,0,0,0,1,0,0,0,0,0,0
347,Pivdennyi,02/2022,-0.0047240283839554,0.0565062388591799,0.0412846889482706,-0.067441461025917,0.1037317865692878,2.7546186561829487,-0.0632324295586859,0.1960909587843536,-0.0192011984862054,-0.1718389856136844,-0.1526028867487715,0.0022513222493816,0,0,0,0,0,1,0,0,0,0
348,Raiffeisen,02/2022,-0.0047240283839554,0.0565062388591799,0.0115974251830245,-0.0058572165394474,0.0079250740811014,0.0045227607006826,-0.0143611274218331,0.0016561631938885,0.0102164081306828,0.0059758584101035,0.040826498343734,0.0009157625111389,0,0,0,0,0,0,0,0,0,0
349,Sense,02/2022,-0.0047240283839554,0.0565062388591799,0.0509016158585489,-0.0254932071991114,-0.1377964398929385,-0.1234438580461911,0.0258434844239798,0.0391687119551397,0.0052613648441913,0.0875837549269023,0.0840472304801491,0.0010322325491878,0,0,0,0,0,0,0,1,0,0
350,Ukrsibbank,02/2022,-0.0047240283839554,0.0565062388591799,0.0220842478795756,0.1018123774889155,-0.1729529409981123,0.0816499858132758,0.0066895130540891,-0.01603723318201,-0.0144963464510235,-0.0264556436201387,-0.1253681319382308,0.0020465002006237,0,0,0,0,0,0,0,0,1,0
351,Universal,02/2022,-0.0047240283839554,0.0565062388591799,0.0060925470686329,-0.0287032996451051,-0.1414188583669184,1.1693201398092847,-0.0423967905546236,-0.0010468769389162,-0.022792290976707,-0.0956402429454972,-0.1710971036642954,0.003099169511253,0,0,0,0,0,0,0,0,0,1
352,Privat_Bank,05/2022,0.2410389256873241,0.0565062388591799,-0.0055718438398152,0.4805541403952826,0.0140680732924848,-0.4647209059408141,-0.0356329415412721,-0.0469432760715054,-0.0853024400263948,0.1849468618985735,0.0446712383189222,0.0002297716392776,0,0,0,0,0,0,1,0,0,0
353,Credit_Agricole,05/2022,0.2410389256873241,0.0565062388591799,-0.0474353021455953,0.180344417863536,0.905766703921208,0.4455199496397083,0.0533855663373614,-0.0613972747987848,-0.0474856923403937,0.0547653795204516,0.0320560268925358,0.0005957737807301,1,0,0,0,0,0,0,0,0,0
354,FUIB,05/2022,0.2410389256873241,0.0565062388591799,0.0426881065113473,0.545407987769218,0.0299603817340477,-0.2023060636245959,0.0229147169623217,-0.0641388995598301,0.0223048436189949,0.0509705360062623,-0.2462962456960186,-0.0017721335595203,0,1,0,0,0,0,0,0,0,0
355,Kredobank,05/2022,0.2410389256873241,0.0565062388591799,-0.0734179012728682,0.0076285344552603,-0.108806463721932,3.432506219173306,-0.006762322534073,-0.0755505603034455,-0.0190735146062205,0.152693520540288,0.0798860978342091,0.0003198802203309,0,0,1,0,0,0,0,0,0,0
356,Oschadbank,05/2022,0.2410389256873241,0.0565062388591799,-0.0220024266802333,-0.0223358645102903,0.0182148018561106,0.3647377025067266,-0.0103566600849578,-0.0016029871057916,-0.0807585779192106,-0.157123089849309,-0.0034439262233267,-6.634918651613325e-05,0,0,0,0,1,0,0,0,0,0
357,OTP,05/2022,0.2410389256873241,0.0565062388591799,-0.0353099870563838,0.0645380810400695,0.0434398260903785,-0.5238186990201922,0.0081340066682328,-0.1329136155236791,-0.0501013461768282,-0.0223768459867925,-0.0369341838007636,0.0009614961514878,0,0,0,1,0,0,0,0,0,0
358,Pivdennyi,05/2022,0.2410389256873241,0.0565062388591799,0.0965050512085529,0.1256493126854549,-0.0218880513136222,1.1177546772472071,0.1183412343235804,-0.0359155500674112,0.0955667131343484,0.4841674982068654,-0.1207485482634946,-0.0039648369054265,0,0,0,0,0,1,0,0,0,0
359,Raiffeisen,05/2022,0.2410389256873241,0.0565062388591799,-0.0290125853596212,-0.016630297903661,0.1806058003095994,-0.4966428319651264,0.0159241719630398,-0.0740313874404112,-0.0196815802465182,0.0570583847311634,-0.0266718787807421,0.0009247486494349,0,0,0,0,0,0,0,0,0,0
360,Sense,05/2022,0.2410389256873241,0.0565062388591799,0.0657673077819926,-0.0035311101525489,0.0672273240957407,-0.45064723690399,0.0835554122112978,0.0091959905046209,0.0525365081032547,0.0249446773268191,-0.1444439291990849,-0.0033271393900558,0,0,0,0,0,0,0,1,0,0
361,Ukrsibbank,05/2022,0.2410389256873241,0.0565062388591799,-0.0638334557882003,0.4970983313738807,0.5305006534954203,-0.3192773770284768,0.082310879595771,-0.0278254779702371,-0.0400563635946279,0.0137960726795961,-0.2143540399159131,0.0015262819241078,0,0,0,0,0,0,0,0,1,0
362,Universal,05/2022,0.2410389256873241,0.0565062388591799,-0.100291299273681,0.4045885241856307,0.3442643268462902,-0.3237105410105607,-0.0889588911177128,-0.1955725000045155,-0.0611344619305323,0.1407541639006784,0.0382362044150977,0.0024114486807727,0,0,0,0,0,0,0,0,0,1
363,Privat_Bank,06/2022,0.3155624783662167,0.4898395721925133,-0.0538936998921805,0.5228953903423516,0.0032326080453446,13.919547122339305,-0.0514894871746658,0.1732134496240343,0.0488867250772824,0.2063396431230267,0.0109320356937319,0.0008518922109323,0,0,0,0,0,0,1,0,0,0
364,Credit_Agricole,06/2022,0.3155624783662167,0.4898395721925133,-0.0452204731114811,0.2403387092661068,0.8368241388660045,5.887334285151042,0.1597281928609167,0.0490966548671521,-0.0102342900704253,0.1278948942789076,-0.0075130175263325,-0.0015503473768297,1,0,0,0,0,0,0,0,0,0
365,FUIB,06/2022,0.3155624783662167,0.4898395721925133,0.049593847830617,0.4396121496754681,0.0013992534699151,0.03200671059668,-0.0136853026599066,-0.0701586100492858,0.0269738288002873,0.0230305142858778,-0.0852765155166041,-0.003517011559063,0,1,0,0,0,0,0,0,0,0
366,Kredobank,06/2022,0.3155624783662167,0.4898395721925133,-0.0588090113953838,0.7976042117250787,-0.1568871975277143,2.594612170174016,-0.0286723837542715,-0.0188014619356412,-0.014030397341393,0.1177722091507534,-0.0009343193815621,-0.0010652878371305,0,0,1,0,0,0,0,0,0,0
367,Oschadbank,06/2022,0.3155624783662167,0.4898395721925133,-0.0139577592804057,-0.1335385368833918,0.0037220827592768,7.399913933026725,-0.0139562145153895,0.097026582560967,-0.0888311829185466,-0.1783449159212925,0.0078900668147843,-0.0014120318309513,0,0,0,0,1,0,0,0,0,0
368,OTP,06/2022,0.3155624783662167,0.4898395721925133,-0.0822184723966763,0.5142284206636134,0.11915431740668,10.731012561137474,0.0105783057516531,-0.0531611537763519,-0.0645706503541633,0.036616439614377,-0.084921251795671,0.0001144872641711,0,0,0,1,0,0,0,0,0,0
369,Pivdennyi,06/2022,0.3155624783662167,0.4898395721925133,0.1344143914079562,0.7779881381493573,-0.2032523400166041,1.2599383118915513,0.2122236530630169,0.0977903606189774,0.1255423454463142,0.6901963628719087,0.0241786169784371,-0.0076286637363812,0,0,0,0,0,1,0,0,0,0
370,Raiffeisen,06/2022,0.3155624783662167,0.4898395721925133,-0.0361345497906348,-0.0136749139421393,0.1285326379569402,1.2537991449885215,0.0570525355964148,0.0129730069513304,-0.0280758864916371,0.0701925076025713,-0.125778974080062,-1.312841462206695e-05,0,0,0,0,0,0,0,0,0,0
371,Sense,06/2022,0.3155624783662167,0.4898395721925133,0.0526811037301868,0.0822597457319016,0.0344776415079224,-0.1408529582454067,0.0138957124078722,0.0142341328397681,-0.0012760728414681,-0.0208654519198242,-0.1369076277669445,-0.005521082751981,0,0,0,0,0,0,0,1,0,0
372,Ukrsibbank,06/2022,0.3155624783662167,0.4898395721925133,-0.1007345576981594,0.4022203013551424,0.5653330767127777,6.826724908047308,0.198411441699972,0.000889442690506,-0.0323780552338408,0.1762566111909373,-0.1839263624300492,0.0009152525576055,0,0,0,0,0,0,0,0,1,0
373,Universal,06/2022,0.3155624783662167,0.4898395721925133,-0.1109904795956194,0.4443704205549541,0.3140236320635852,0.1133361406672339,-0.0225688852046574,-0.1100774709009235,-0.0358564968606584,0.27329261036878,-0.0123547086863983,-0.000105198346466,0,0,0,0,0,0,0,0,0,1
374,Privat_Bank,07/2022,0.3030818582111779,0.4805555555555555,-0.1022449093318385,0.2927965776683174,0.032867792020683,13.77535182269908,0.0010208709432939,-0.1140600385362234,0.0436417991314902,0.1371622333121735,0.0670874728212962,0.0015609916829082,0,0,0,0,0,0,1,0,0,0
375,Credit_Agricole,07/2022,0.3030818582111779,0.4805555555555555,-0.090278894390509,0.2824845776011447,1.0131446817004437,5.647498572905043,0.1531220720829928,-0.0410567848446104,-0.0473731867586756,0.1398912771955514,0.0117545401190955,0.0004495277659753,1,0,0,0,0,0,0,0,0,0
376,FUIB,07/2022,0.3030818582111779,0.4805555555555555,-0.0406268963906915,0.6513456591477079,0.0903381857396243,-0.0890599656902604,0.0265176526159814,-0.0897501810360733,-0.0387469488313236,0.0545724366361558,0.0823904987359679,-0.0006174744016061,0,1,0,0,0,0,0,0,0,0
377,Kredobank,07/2022,0.3030818582111779,0.4805555555555555,-0.0965729713883382,1.0145671557484734,-0.0021181173257684,2.911360598832509,0.0056590586225101,0.0436635812335678,-0.0295025578689521,0.1613534384181085,0.1478153258561133,0.0003910693512218,0,0,1,0,0,0,0,0,0,0
378,Oschadbank,07/2022,0.3030818582111779,0.4805555555555555,0.0015751053959448,-0.0405909648500407,-0.021219585693251,6.28628515427206,0.0638791215662276,0.1567308153308313,-0.0201654739234312,1.7782634061585127,-0.0415230332668698,-0.0008923845925758,0,0,0,0,1,0,0,0,0,0
379,OTP,07/2022,0.3030818582111779,0.4805555555555555,-0.1060643451650531,0.553527480430755,0.0841773022935537,10.625229530632597,0.0343103012409686,-0.0380831352240271,-0.0750924651849607,0.0399956624715217,-0.1070247535771281,0.0006724076932683,0,0,0,1,0,0,0,0,0,0
380,Pivdennyi,07/2022,0.3030818582111779,0.4805555555555555,0.0043848701176675,0.8898708471947417,-0.0999686264711261,0.5578017564616015,0.1742332733906172,-0.122274089282891,0.0728054209624953,0.7050098873759377,0.141571223304368,-0.0038612616247949,0,0,0,0,0,1,0,0,0,0
381,Raiffeisen,07/2022,0.3030818582111779,0.4805555555555555,-0.0378327901234476,-0.0132310145896844,0.0775078268890018,1.1860480968928797,0.0937518149477177,-0.0551980225387053,-0.0294935690897809,0.1188337781021945,-0.1473557553547819,0.000997573741874,0,0,0,0,0,0,0,0,0,0
382,Sense,07/2022,0.3030818582111779,0.4805555555555555,-0.0024157040640132,0.0871708261128341,0.1893264100537096,0.441653383770419,-0.0154787672073565,-0.0807700201076628,-0.0652139195873398,0.1424343764549876,-0.1744330194858166,-0.00346166152473,0,0,0,0,0,0,0,1,0,0
383,Ukrsibbank,07/2022,0.3030818582111779,0.4805555555555555,-0.1548644348532572,0.4163457408994258,0.6988470869424889,7.019088109862467,0.2211564963387141,-0.0384993851794147,-0.0401766822126284,0.3117867886378058,-0.0922101387182062,0.0017159369738032,0,0,0,0,0,0,0,0,1,0
384,Universal,07/2022,0.3030818582111779,0.4805555555555555,-0.1502623160236672,0.5274929943575346,0.4425831439835362,0.0529418418483811,0.0558681743801363,-0.0889895930461609,-0.0389115586493809,0.2985346221670997,0.2173771269043186,0.0005501371909609,0,0,0,0,0,0,0,0,0,1
385,Privat_Bank,08/2022,0.0996915520171334,0.4805555555555555,-0.0657925556716951,0.143985055680876,0.004014056529386,13.901067475078584,0.0350981592433395,0.1070151599875248,0.1912545744543297,0.2100158635499477,-0.0502950452062207,0.0017707641780448,0,0,0,0,0,0,1,0,0,0
386,Credit_Agricole,08/2022,0.0996915520171334,0.4805555555555555,-0.0393701071531366,0.0886784598538618,-0.0049837316721399,6.080353953057522,0.106616527856071,-0.0127897392800719,-0.0232225533014273,0.0627568874672008,-0.0929312171134165,0.0004031635512397,1,0,0,0,0,0,0,0,0,0
387,FUIB,08/2022,0.0996915520171334,0.4805555555555555,-0.031142915788431,0.3486600231269055,-0.0441653174833013,0.1373063165846994,-0.073884094654095,-0.02398743349111,-0.023840348301176,-0.0843482303796826,0.0864445569615974,0.0005250090952179,0,1,0,0,0,0,0,0,0,0
388,Kredobank,08/2022,0.0996915520171334,0.4805555555555555,-0.0755410811513789,1.0366059002305554,0.1025209631396416,-0.1051027499310806,-0.1087183372510799,0.028717229813469,-0.0322570776218516,-0.1572780458544408,0.0194226258604428,0.0012004885029201,0,0,1,0,0,0,0,0,0,0
389,Oschadbank,08/2022,0.0996915520171334,0.4805555555555555,0.0135852917742222,-0.0231499271181364,-0.042695592308802,6.338363648372297,-0.0406693118093648,0.0359856412565077,0.0870371239219899,1.6803987871438553,0.0466276397560008,-9.186618200580004e-05,0,0,0,0,1,0,0,0,0,0
390,OTP,08/2022,0.0996915520171334,0.4805555555555555,-0.049564123830986,0.477594482000948,0.0466123401521351,11.616807692183402,0.0295399151507134,0.0536526053028319,-0.018929490194452,0.024042733125293,-0.1207881505626045,0.0006204680227442,0,0,0,1,0,0,0,0,0,0
391,Pivdennyi,08/2022,0.0996915520171334,0.4805555555555555,-0.0301510795322259,0.7738922076326437,-0.0708977550427813,0.7637952394658657,0.0567398230593739,0.0579125407439315,-0.0087263565233806,0.0304447285518012,0.0001774049262797,-6.738672489860007e-05,0,0,0,0,0,1,0,0,0,0
392,Raiffeisen,08/2022,0.0996915520171334,0.4805555555555555,-0.0127931371575291,-0.0010350448794037,-0.0053285187857517,1.6642127073352508,0.086770227584219,0.0033288297009444,-0.0009375703936648,0.0610163321986959,-0.1067231852989989,0.000656000709391,0,0,0,0,0,0,0,0,0,0
393,Sense,08/2022,0.0996915520171334,0.4805555555555555,-0.0427021841876054,0.0769614612163022,-0.0298808857461252,0.6966358579766903,-0.0685123030546018,0.0066003860712477,-0.1545747291179614,-0.0512523066976649,0.0361787944494943,-0.0002342298734684,0,0,0,0,0,0,0,1,0,0
394,Ukrsibbank,08/2022,0.0996915520171334,0.4805555555555555,-0.0942426569023398,0.0644543665800448,0.0395270761738372,7.116237131030005,0.1750862279442104,-0.0358054018456866,0.0038264370604524,0.1085307986988012,-0.0260397501083028,0.0013373603698483,0,0,0,0,0,0,0,0,1,0
395,Universal,08/2022,0.0996915520171334,0.4805555555555555,-0.0668784930709829,0.1215936776994405,-0.0363007595109413,0.4917104894778383,0.2017574380335892,0.046198833898388,-0.0090779545663083,-0.0421783916820397,-0.0767943808896684,0.0009254340096811,0,0,0,0,0,0,0,0,0,1
396,Privat_Bank,09/2022,0.0460812189950357,0.0138888888888889,-0.0447680986720157,0.2417227285883852,0.0180964925956514,1.6869612191140222,0.1067816616992256,0.0389857667236185,-0.0943351188470828,-0.0266355684785917,0.172108812421733,0.0003510329320455,0,0,0,0,0,0,1,0,0,0
