,Bank,Date,INF,PR,CR,OE,ROA,NIA,NIM,RA,SCTA,CDR,LAS,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
330,Pivdennyi,08/2021,0.3039583333333345,-0.6813090277777768,-0.0096907037969554,-0.0004307850226568,-0.0035685901992382,0.0007982222875192,0.0001651328371578,-0.0066946823917649,0.0021762218456694,0.001933942326986,-0.0028446312052927,0,0,0,0,0,1,0,0,0,0,0
331,FUIB,08/2021,0.3039583333333345,-0.6813090277777768,-0.0028517606016346,6.663154548429626e-05,2.769373440153337e-05,-0.0034649820624635,4.259325604637936e-05,0.0041197262939104,0.0024334086556585,0.0385197059026635,-0.0290170063248199,0,1,0,0,0,0,0,0,0,0,0
332,Ukrsibbank,08/2021,0.3039583333333345,-0.6813090277777768,-0.0051729568958725,-0.0002740405729303,-0.0004192207071928,7.123640415364427e-05,-0.0006703800830796,0.0015104533730055,0.0051420440082946,0.0169575748482718,-0.0199013028787125,0,0,0,0,0,0,0,0,0,1,0
333,Credit_Agricole,08/2021,0.3039583333333345,-0.6813090277777768,-0.0113346137062816,-0.0001527354913012,0.0003540759735902,0.0015051536754963,0.0003232676532045,-0.0008620611598662,0.0025040002584436,0.0527816968856313,-0.0200642124221107,1,0,0,0,0,0,0,0,0,0,0
334,Universal,08/2021,0.3039583333333345,-0.6813090277777768,-0.0030200820456818,-0.000150910527895,-0.0032805227795493,-0.0032946324917019,-0.000450240094382,-0.0041000847912777,0.0004043489030552,0.0060384772360216,-0.0037994860672958,0,0,0,0,0,0,0,0,0,0,1
335,OTP,08/2021,0.3039583333333345,-0.6813090277777768,-0.0043601675652732,0.000136000190234,0.0001437901090101,-0.0069291634005527,0.0002642134377522,-0.0016827168277832,0.0012528842171288,0.0211592807086087,-0.0201688517525968,0,0,0,1,0,0,0,0,0,0,0
336,Raiffeisen,08/2021,0.3039583333333345,-0.6813090277777768,-0.0003744378850925,0.000407225117848,-0.0001180545586546,-0.0033532908442213,7.32988859809092e-05,0.0008258076343041,0.00545844182282,-0.0065785784798434,-0.0002902111974892,0,0,0,0,0,0,0,1,0,0,0
337,Privat_Bank,08/2021,0.3039583333333345,-0.6813090277777768,-0.0007079036124814,0.000301695889515,-0.0001817177381194,0.0003324308835917,-0.0002055444910392,-0.006807393663139,0.0181771556819122,-0.0113770611418004,-0.0103912790420338,0,0,0,0,0,0,1,0,0,0,0
338,Oschadbank,08/2021,0.3039583333333345,-0.6813090277777768,0.0080298840740337,-0.0001601086886824,0.0008557550082931,-0.0021237919096626,1.910375056032826e-05,0.0008341968201201,-0.0007793556352963,0.0158098950523204,-0.0073294617282322,0,0,0,0,1,0,0,0,0,0,0
339,Kredobank,08/2021,0.3039583333333345,-0.6813090277777768,-0.0029641500887137,0.00026881337035,0.0001507201534974,-0.0024373172369926,4.0095735433744815e-05,0.00150711225705,0.0035943038945656,-0.01061189696815,0.0056109676855947,0,0,1,0,0,0,0,0,0,0,0
340,Sense,08/2021,0.3039583333333345,-0.6813090277777768,-0.0064734825722163,0.0008022279928562,0.0004106843575332,-0.0326503325040817,-0.0004259304370426,-0.0084328296401846,0.001244592381311,-0.0113792456758627,0.0188975257045828,0,0,0,0,0,0,0,0,1,0,0
341,Pivdennyi,09/2021,0.9514583333333344,-0.5454756944444427,-0.0076961224014587,-0.0002740561561379,0.0013167530867273,0.0124466019146903,0.0001635252116868,0.0049332722687967,-0.0022517609794487,0.0010036818982059,0.0005285904579244,0,0,0,0,0,1,0,0,0,0,0
342,FUIB,09/2021,0.9514583333333344,-0.5454756944444427,-0.0083650677163011,0.0002222477989055,-1.810338485837317e-05,-0.0005713718253682,-3.8810864265273534e-05,-0.0015568080094594,-2.4781952492388217e-05,0.007430715126381,-0.0212106758343722,0,1,0,0,0,0,0,0,0,0,0
343,Ukrsibbank,09/2021,0.9514583333333344,-0.5454756944444427,-0.0046647252324448,5.9349718632470606e-05,0.0006469481158224,-0.0062417873351282,0.0003627836464912,-0.003728693388889,-0.0007668368837909,-0.0303782657094784,-0.002312989643797,0,0,0,0,0,0,0,0,0,1,0
344,Credit_Agricole,09/2021,0.9514583333333344,-0.5454756944444427,-0.0100707728429182,-1.1774476087548453e-05,-0.0001105812285555,0.0034552052814802,7.090806357828641e-05,0.0016178104183516,-0.0007899818608452,0.0270738112228551,-0.0034659877899296,1,0,0,0,0,0,0,0,0,0,0
345,Universal,09/2021,0.9514583333333344,-0.5454756944444427,-0.0057399446468037,-0.0002680336969057,-0.0013084033416894,0.0097441254665013,-0.0003443107337087,-0.0036919634340607,-0.0016620668678589,-0.000430982735494,0.0125959351855013,0,0,0,0,0,0,0,0,0,0,1
346,OTP,09/2021,0.9514583333333344,-0.5454756944444427,-0.0096702527716048,0.0004566561532099,0.0003151683142116,-0.0015805378337139,0.0002232632674537,-0.0020605139181803,8.564497266006681e-05,-0.0109106984907741,0.0039532808370437,0,0,0,1,0,0,0,0,0,0,0
347,Raiffeisen,09/2021,0.9514583333333344,-0.5454756944444427,-0.0020859305365213,-0.0005964754535997,-0.0012711713559835,-0.0014688907649557,-3.894884662209333e-05,-0.0013700877361711,-0.0055474182720194,-0.0539294067997063,-0.0122533146266447,0,0,0,0,0,0,0,1,0,0,0
348,Privat_Bank,09/2021,0.9514583333333344,-0.5454756944444427,0.0005565478338859,-0.000134281857173,-0.0007773657737116,0.002013684384226,-0.0001458241089506,0.0038515180896181,0.0100927877226098,-0.0005609558239881,-0.0188361240310285,0,0,0,0,0,0,1,0,0,0,0
349,Oschadbank,09/2021,0.9514583333333344,-0.5454756944444427,-0.0604794929267764,0.0003544636269152,-0.0001697191204207,-0.0084888928405189,-4.81632567076532e-05,0.0024919945535592,0.0029156444015765,0.0152210556712381,0.0066357065842325,0,0,0,0,1,0,0,0,0,0,0
350,Kredobank,09/2021,0.9514583333333344,-0.5454756944444427,-0.0069127461957631,0.0001621418802305,0.0004481563448876,0.0063090879181093,-7.830681355728165e-05,-0.0024951401933487,-0.0016840246140686,-0.0052409273270826,-0.0036048843023332,0,0,1,0,0,0,0,0,0,0,0
351,Sense,09/2021,0.9514583333333344,-0.5454756944444427,-0.0148895796534489,-0.0009189594677796,-0.0030506637097379,-0.0771574834825654,-0.0006017087574301,0.0062867038217819,-0.0005722033404548,0.0053073169008904,0.0229115843439536,0,0,0,0,0,0,0,0,1,0,0
352,Pivdennyi,10/2021,-0.2849999999999976,-0.4286701388888885,-0.0063477681503144,-0.0001125802235631,0.001104077803537,0.0019968503902709,0.0001825835909342,0.0065365729203142,-0.0014296787687956,0.0029001841842629,-0.0033176719353492,0,0,0,0,0,1,0,0,0,0,0
353,FUIB,10/2021,-0.2849999999999976,-0.4286701388888885,-0.0196426743499,-4.368814770787984e-05,-0.000153479309553,0.0032650046094911,-0.0003313532993109,-0.0001189548325552,-0.0011171424907889,-0.0009055477335914,-0.0073089091904713,0,1,0,0,0,0,0,0,0,0,0
354,Ukrsibbank,10/2021,-0.2849999999999976,-0.4286701388888885,-0.007932256392304,-3.214528889440914e-05,0.0002872988965419,0.0046070804144695,-0.0003553379852405,-0.0008727374341135,-0.0018191138186396,-0.0111359661825336,0.0064114443991785,0,0,0,0,0,0,0,0,0,1,0
355,Credit_Agricole,10/2021,-0.2849999999999976,-0.4286701388888885,-0.0002702268931466,5.354003591400882e-05,-0.0003515277266414,-0.0011714272764818,-0.0001621658584617,0.0006979370443235,-0.0019428134118088,0.0324722999203275,-0.0084371388142594,1,0,0,0,0,0,0,0,0,0,0
356,Universal,10/2021,-0.2849999999999976,-0.4286701388888885,0.0012725423044227,-0.0006800554945022,-0.0006355148713264,0.0010087808340489,-0.0001834416740281,0.0005724223074575,0.0011322811021764,0.0127085727645159,-0.0030346271669343,0,0,0,0,0,0,0,0,0,0,1
357,OTP,10/2021,-0.2849999999999976,-0.4286701388888885,-0.0082725978212328,0.0001765786189831,5.875206313689073e-05,0.0015032743955244,-0.0001193894413498,0.0034819772936214,0.0005842721750683,0.0099824888557163,-0.0130464588603813,0,0,0,1,0,0,0,0,0,0,0
358,Raiffeisen,10/2021,-0.2849999999999976,-0.4286701388888885,-0.0118056803219471,-0.0002760372176061,0.000606140606124,-0.0027656260965574,9.571127102164602e-05,0.0013031666334721,0.0038454609091563,-0.0199431358736191,-0.0129854296387099,0,0,0,0,0,0,0,1,0,0,0
359,Privat_Bank,10/2021,-0.2849999999999976,-0.4286701388888885,0.0060802809439986,-0.0002160986311036,-0.0001385662544624,-8.572159574728416e-05,-0.0001634204464342,0.0012334625744893,-0.0098761196053113,0.0103755021896265,0.0008256655883318,0,0,0,0,0,0,1,0,0,0,0
360,Oschadbank,10/2021,-0.2849999999999976,-0.4286701388888885,-0.0323685140705187,-0.0001261463458325,-0.0022204847382957,0.0003878353572148,-8.591194484904323e-07,-7.668870775450138e-05,-0.0020935243888653,-0.0315172070494116,0.009207911681412,0,0,0,0,1,0,0,0,0,0,0
361,Kredobank,10/2021,-0.2849999999999976,-0.4286701388888885,-0.0137655995468811,-0.0004561972334154,-0.0008363592968435,-0.0006727998940188,-0.0003127213348971,0.0030255855862214,0.0004651456736885,0.0015316943665184,-0.0065348604998828,0,0,1,0,0,0,0,0,0,0,0
362,Sense,10/2021,-0.2849999999999976,-0.4286701388888885,-0.0036892666767905,-6.179590620053783e-05,0.0016932822814839,0.0151553424282574,-0.0006312016844028,0.0094956242579219,-0.0007375205601727,0.0098304742667915,0.011505948349335,0,0,0,0,0,0,0,0,1,0,0
363,Pivdennyi,11/2021,-1.1933333333333318,-0.4788090277777778,-0.0096745674645743,-7.708432945188181e-05,-0.0004777816690741,-0.0174876508073689,0.0002245906192371,0.0073012449887078,0.0019626581301166,0.0045341636229844,-0.0052014576911704,0,0,0,0,0,1,0,0,0,0,0
364,FUIB,11/2021,-1.1933333333333318,-0.4788090277777778,-0.0240415152806834,0.0002247590411411,0.000219911012679,0.0015844265296546,-0.0002129454355622,-0.0001671917874189,0.0009284971826509,0.0256764680070263,-0.0118556215954281,0,1,0,0,0,0,0,0,0,0,0
365,Ukrsibbank,11/2021,-1.1933333333333318,-0.4788090277777778,-0.0130118263529507,-0.0002494208874651,-2.1299057436448867e-06,0.0058987046181725,-1.7612838770809732e-06,-0.0005895318000279,0.0044574119590989,-0.0193497078840098,0.0018470824553436,0,0,0,0,0,0,0,0,0,1,0
366,Credit_Agricole,11/2021,-1.1933333333333318,-0.4788090277777778,-0.0004132727258986,-2.3851237220508576e-05,-0.0003197469464847,-0.0057308733137228,-0.0001707723986384,7.030488419697745e-05,-0.0051661674345943,0.0316514823113059,0.0212767540247667,1,0,0,0,0,0,0,0,0,0,0
367,Universal,11/2021,-1.1933333333333318,-0.4788090277777778,0.0032985163396309,-0.0001960315377984,0.0028774938116361,-0.0033907788210988,1.4360559036644225e-05,0.0021662855479519,0.00526302306407,0.0116233623657035,-0.0130570919199858,0,0,0,0,0,0,0,0,0,0,1
368,OTP,11/2021,-1.1933333333333318,-0.4788090277777778,-0.0174282926142129,0.0002357226973563,0.0007585473025367,0.0029565011024796,5.258813205340405e-05,0.0020309382726136,-0.0004783958884233,-0.0105687584355957,0.0140409286535912,0,0,0,1,0,0,0,0,0,0,0
369,Raiffeisen,11/2021,-1.1933333333333318,-0.4788090277777778,-0.0146367684162384,0.0011402880605893,0.0004158879238254,0.0094217831259704,-0.0002766365849754,-0.006281208753079,0.0109560858876778,-0.0490591567888984,-0.0055408415534407,0,0,0,0,0,0,0,1,0,0,0
370,Privat_Bank,11/2021,-1.1933333333333318,-0.4788090277777778,0.0077871235414991,-9.80635448120334e-05,-0.0004743432083924,0.0046467720030758,-0.0002311796718255,0.0030641928858777,-0.0130116467061763,0.0109799661772421,-0.0265390842601702,0,0,0,0,0,0,1,0,0,0,0
371,Oschadbank,11/2021,-1.1933333333333318,-0.4788090277777778,-0.0252280676199237,0.0001761294193285,0.0020298031829937,0.0249032944296883,0.0002519444411759,-0.0003875791033152,0.0013908792585881,-0.0321857927999255,0.0115008648954587,0,0,0,0,1,0,0,0,0,0,0
372,Kredobank,11/2021,-1.1933333333333318,-0.4788090277777778,-0.0224690576174195,-0.0005199285811928,0.0011716307528412,0.0011781121589786,-0.0004085248046478,0.0032772524769089,0.0042873519986727,0.0261092584948905,-0.0196294869755744,0,0,1,0,0,0,0,0,0,0,0
373,Sense,11/2021,-1.1933333333333318,-0.4788090277777778,-0.0321988882216234,0.0008932336868745,0.0006779664807621,0.1109227549154677,-0.0003655456402008,0.0116345858709856,0.001943088832931,0.0337973563280796,-0.0194355926680032,0,0,0,0,0,0,0,0,1,0,0
374,Pivdennyi,12/2021,-2.248541666666666,-0.6111423611111105,-0.0119725674278033,0.0021366479969493,0.0044299527459298,-0.0099090252162333,0.0001697800821472,0.0146315167485864,7.020020155828208e-05,0.0001199054849631,0.0015851580525035,0,0,0,0,0,1,0,0,0,0,0
375,FUIB,12/2021,-2.248541666666666,-0.6111423611111105,-0.0264458892306907,0.0003972497652265,-0.0002582449927042,-0.0003402565579956,-0.0008717035998418,0.0063977588145741,-0.0009215250632224,0.0061391175732131,-0.0061797424329509,0,1,0,0,0,0,0,0,0,0,0
376,Ukrsibbank,12/2021,-2.248541666666666,-0.6111423611111105,-0.0101589985623574,0.0004719326422975,-0.0010508917310794,0.0055672855196792,0.0018151228192638,0.0015138788398665,-0.0022503770587643,-0.0032186264810604,0.0255292210539399,0,0,0,0,0,0,0,0,0,1,0
377,Credit_Agricole,12/2021,-2.248541666666666,-0.6111423611111105,-0.0010153695683628,-0.0001107961071418,-0.0001879662928353,-0.0120179465101946,6.951224293127062e-06,-0.0010817051433669,0.0021244241967202,-0.0420947905211105,0.0904714703815151,1,0,0,0,0,0,0,0,0,0,0
378,Universal,12/2021,-2.248541666666666,-0.6111423611111105,0.0030160137244672,-0.0006643067293288,0.0034224869173152,0.0007422788304386,0.0025115277242133,0.0055648422603429,-0.0010220519769633,0.0140400640244745,0.0069075793889846,0,0,0,0,0,0,0,0,0,0,1
379,OTP,12/2021,-2.248541666666666,-0.6111423611111105,-0.0120588505454149,-0.0010033387535338,-0.0009136553062054,0.0183709973387363,-0.0001978104686988,0.0073557974335124,-0.000446736409622,0.0221145941776309,0.0031216671432372,0,0,0,1,0,0,0,0,0,0,0
380,Raiffeisen,12/2021,-2.248541666666666,-0.6111423611111105,-0.0126862588708228,-0.0005385270891416,0.0011243996054598,-0.0006643402032144,0.0001252806447268,-0.0062826202271021,0.0120147047797038,-0.0719166250072493,0.0371396728151673,0,0,0,0,0,0,0,1,0,0,0
381,Privat_Bank,12/2021,-2.248541666666666,-0.6111423611111105,0.0085446333890333,9.719906618107458e-05,0.0003360252062342,-0.0017702184433298,-0.0002736815616834,0.0085980598172888,-0.0053406400505144,0.0255251150623184,-0.0141301767545306,0,0,0,0,0,0,1,0,0,0,0
382,Oschadbank,12/2021,-2.248541666666666,-0.6111423611111105,-0.0328937023228597,-0.000803932512164,0.0014334843554651,-0.0052639777549543,0.0001839062074147,0.0006821158270946,-0.0021444235993767,-0.0526590642173396,-0.0036194495303431,0,0,0,0,1,0,0,0,0,0,0
383,Kredobank,12/2021,-2.248541666666666,-0.6111423611111105,-0.019886564451001,0.0008350890007569,-0.0010495522862979,-0.0140872212621787,-0.0004872703315956,0.0018604167887963,0.0006529421849502,0.0374755754986891,-0.0521662822031694,0,0,1,0,0,0,0,0,0,0,0
384,Sense,12/2021,-2.248541666666666,-0.6111423611111105,-0.0220282186221483,0.0034735131200631,-0.0015020831133609,-0.0757153829801271,0.0002156810405224,0.006486487350255,0.0015482426967012,0.0208556287092232,-0.0105686331313949,0,0,0,0,0,0,0,0,1,0,0
385,Pivdennyi,01/2022,-3.0860416666666657,-1.3240590277777762,-0.0144864549022748,-0.0002532370047813,-0.0021890538941988,0.0039348236897793,0.0001379906844509,0.0114276004107404,0.0012814075814038,0.0164107359279204,0.0011933625804466,0,0,0,0,0,1,0,0,0,0,0
386,FUIB,01/2022,-3.0860416666666657,-1.3240590277777762,-0.005710084738547,-0.0001391983416652,-7.538754771482101e-05,0.0020985596753419,-0.0001236419972667,-0.005207525610441,-0.0001786634911144,0.0307100497502108,-0.032699436441639,0,1,0,0,0,0,0,0,0,0,0
387,Ukrsibbank,01/2022,-3.0860416666666657,-1.3240590277777762,-0.0024051554559052,7.808586610003557e-05,0.0001774322279221,-0.0073127224488719,0.0001192300953181,-0.0057158170586171,0.0019987179909686,-0.0438462727801531,0.0178924709864541,0,0,0,0,0,0,0,0,0,1,0
388,Credit_Agricole,01/2022,-3.0860416666666657,-1.3240590277777762,-0.0063876998152198,0.0002369295397797,-0.0007284970294095,0.0023903387750702,-0.0002360546202888,0.0026142793989642,-0.0016931171654534,0.0135780803768525,0.0555806997871376,1,0,0,0,0,0,0,0,0,0,0
389,Universal,01/2022,-3.0860416666666657,-1.3240590277777762,0.0136114423849402,-8.926970779465308e-05,0.0009622935144494,0.0018839550162566,-0.0001126389222687,0.0115657652398426,-0.0017298587695542,0.0256877211491252,-0.0035021564895239,0,0,0,0,0,0,0,0,0,0,1
390,OTP,01/2022,-3.0860416666666657,-1.3240590277777762,-0.0102137215727816,-4.3592223808100645e-05,0.0001722861973917,-0.0018570680086077,-1.3019178689950767e-06,0.0114883990633108,9.721120290938226e-05,0.0892248406241487,-0.0348886093127556,0,0,0,1,0,0,0,0,0,0,0
391,Raiffeisen,01/2022,-3.0860416666666657,-1.3240590277777762,-0.0101370044139879,0.0002762681000926,-8.821776429682009e-05,-0.001077484548296,-0.0001708921785118,-0.008704554044457,0.0049984837340573,-0.0640884963571602,0.0379179013342085,0,0,0,0,0,0,0,1,0,0,0
392,Privat_Bank,01/2022,-3.0860416666666657,-1.3240590277777762,0.0042256700119384,0.0002235161693869,0.0005001652596509,0.0049884506493701,-3.262203322028877e-05,0.0056860032763736,0.0056563176742868,0.0366703439858729,-0.0466312016869285,0,0,0,0,0,0,1,0,0,0,0
393,Oschadbank,01/2022,-3.0860416666666657,-1.3240590277777762,-0.0146454822186692,0.0003221514826392,0.0008056722708352,0.0067292322919817,-4.320060173235301e-05,0.0017620463320902,0.0038530958123597,-0.047082167672897,-0.0005354080974213,0,0,0,0,1,0,0,0,0,0,0
394,Kredobank,01/2022,-3.0860416666666657,-1.3240590277777762,-0.0173871272894561,-0.0002096911654991,-0.0002476012994155,0.0098366098999505,-0.0004880063749277,0.0040318321944685,0.0036880329888064,0.0529003764700376,-0.0421011567828726,0,0,1,0,0,0,0,0,0,0,0
395,Sense,01/2022,-3.0860416666666657,-1.3240590277777762,-0.0313994509834712,0.0007401682177194,0.0019278109345331,0.0136711087615434,0.0003682741563215,0.0119036568230132,0.0008994188493873,0.0648482593339551,-0.0580034957733805,0,0,0,0,0,0,0,0,1,0,0
396,Pivdennyi,02/2022,-3.4818750000000005,-1.652975694444443,-0.0078800320155529,8.139199196668603e-05,0.000948977593082,-0.0051034890432558,0.0003605727335725,0.010235430370747,-0.004742900124655,0.0314718394800389,-0.0171760385050995,0,0,0,0,0,1,0,0,0,0,0
397,FUIB,02/2022,-3.4818750000000005,-1.652975694444443,-0.016315031302818,-0.0001426995660928,-0.0004482348104047,0.0011991412197672,-0.0004183656726879,0.0036317883363608,-0.0014750750029708,0.0991249807727839,-0.0955334399256603,0,1,0,0,0,0,0,0,0,0,0
398,Ukrsibbank,02/2022,-3.4818750000000005,-1.652975694444443,-0.0067073159035368,5.366893040605725e-05,-0.0008220476045118,0.0043350498213505,-0.0006821485256052,0.0020282896644297,-0.0027057588337318,0.0472515936583139,-0.0328082908586921,0,0,0,0,0,0,0,0,0,1,0
399,Credit_Agricole,02/2022,-3.4818750000000005,-1.652975694444443,-0.0136267950993359,0.0001884283667936,-0.000413616169102,-0.0103574911659699,0.0001019798932267,0.0020072341528963,-1.971148944158573e-06,0.0512110221557576,-0.0148469731787167,1,0,0,0,0,0,0,0,0,0,0
400,Universal,02/2022,-3.4818750000000005,-1.652975694444443,0.0033884196018103,-0.0001663308790277,-0.0003653505791468,0.0035548883887314,-0.0001412284226688,0.0075376206394677,-0.0036123755421059,0.0189562219380973,0.000915593416005,0,0,0,0,0,0,0,0,0,0,1
401,OTP,02/2022,-3.4818750000000005,-1.652975694444443,-0.0230464925846387,-0.0001599684182622,0.0004478260144506,-0.0059027258655398,0.000324394312422,0.011464103451219,-0.0009123586353361,0.1185898019457151,-0.0495106788338168,0,0,0,1,0,0,0,0,0,0,0
402,Raiffeisen,02/2022,-3.4818750000000005,-1.652975694444443,-0.0162938628463552,0.0011578853909487,-0.0027747956873393,0.0047945653082536,-0.0005890049270301,-0.0057954258074278,-0.0066895450033894,0.0722872895497568,-0.022547185625445,0,0,0,0,0,0,0,1,0,0,0
403,Privat_Bank,02/2022,-3.4818750000000005,-1.652975694444443,0.0044806356040916,2.314890613184083e-05,9.727359144578562e-05,-0.0012062809245651,-7.479303443756714e-05,0.0012882355754898,0.0047799493079799,0.0341351877888111,-0.0134764068216165,0,0,0,0,0,0,1,0,0,0,0
404,Oschadbank,02/2022,-3.4818750000000005,-1.652975694444443,-0.0290369254338209,0.0002524319075156,0.0011974091525016,-0.0078942247979529,-0.0006036735518267,0.0045540596760423,0.0116455706206868,0.0426187197306956,-0.0647623871319733,0,0,0,0,1,0,0,0,0,0,0
405,Kredobank,02/2022,-3.4818750000000005,-1.652975694444443,-0.0253236510461277,-0.0002175658510959,-0.0010794198674807,-0.0011680548152125,-0.000368258898655,-0.0007568653891768,-0.0021462269767876,0.0504987061888336,-0.0873542699122218,0,0,1,0,0,0,0,0,0,0,0
406,Sense,02/2022,-3.4818750000000005,-1.652975694444443,-0.0275973017177647,0.0014452705542625,-0.0033037358722639,-0.0261831616543197,-0.0001978510090195,0.0061422716894595,-0.000715231047302,0.0929169606040191,-0.1143941473602314,0,0,0,0,0,0,0,0,1,0,0
407,Pivdennyi,05/2022,0.3493749999999999,-5.317475694444447,0.0018564503268167,-0.0004132295547492,0.0018057081974076,-0.0120629600755273,-0.0002929189473872,-0.0091062671394409,0.0008944565068371,0.0134248544062621,-0.0051539532293301,0,0,0,0,0,1,0,0,0,0,0
408,FUIB,05/2022,0.3493749999999999,-5.317475694444447,0.011940658375075,-0.0001148898450741,-0.0001305144124202,-0.0030263253132885,-0.0004342436977105,7.56109711121456e-05,0.0013942720791168,0.0356814185884887,0.0073880428890292,0,1,0,0,0,0,0,0,0,0,0
409,Ukrsibbank,05/2022,0.3493749999999999,-5.317475694444447,0.0018865540563609,-0.0001755668117463,0.0015552062637904,-0.0005993771339402,0.0005673516218057,0.0067265410007972,-0.0037208671289864,0.052822565753726,0.0009122629769108,0,0,0,0,0,0,0,0,0,1,0
410,Credit_Agricole,05/2022,0.3493749999999999,-5.317475694444447,-0.0217194169200889,-0.0002349757258946,0.0021872722859447,0.0254716148675768,4.612503596825128e-05,-0.0001111721120048,-0.001762005109224,0.0240796203716595,-0.0683258752093116,1,0,0,0,0,0,0,0,0,0,0
411,Universal,05/2022,0.3493749999999999,-5.317475694444447,0.000557234710168,-0.0002922248425178,-0.0025638587993707,-0.0038460106236776,-0.0004252682742285,-0.0065466679163429,0.0040230811879092,-0.0005854935442678,0.0182253828865836,0,0,0,0,0,0,0,0,0,0,1
412,OTP,05/2022,0.3493749999999999,-5.317475694444447,-0.022334361038601,-0.0003175036041798,0.0002166838475724,-0.0063199473010782,-0.0002490230576138,-0.0055834648496953,-0.0009355892933716,0.0075674435430581,-0.0110991470044367,0,0,0,1,0,0,0,0,0,0,0
413,Raiffeisen,05/2022,0.3493749999999999,-5.317475694444447,-0.0187883157941852,-0.0005373588332213,0.0013240907058976,-0.0011160715127784,-0.0003609796831591,0.0078429870967726,-0.0095725113899039,0.0974571825727782,-0.0284221532376602,0,0,0,0,0,0,0,1,0,0,0
414,Privat_Bank,05/2022,0.3493749999999999,-5.317475694444447,-0.0150170457659,-0.0003216285629252,-0.0003340152287586,-0.0014494314494057,-0.0006244029034049,-0.0018866124031472,-0.0075737073943961,0.0048558972268357,0.0010219178749533,0,0,0,0,0,0,1,0,0,0,0
415,Oschadbank,05/2022,0.3493749999999999,-5.317475694444447,-0.0302316481031181,-0.0004709888159022,0.0016885465090109,-0.0025825380501337,0.0008568227860615,0.0189438777406225,-0.0068438914715791,0.0638150159858428,0.0025543996607165,0,0,0,0,1,0,0,0,0,0,0
416,Kredobank,05/2022,0.3493749999999999,-5.317475694444447,0.0071796939378887,-8.323804776357014e-05,-0.0004779355160925,-0.0015863474039962,-0.0010529255396698,-0.00253960006758,-0.004073217117411,0.016457530703103,0.015130753060211,0,0,1,0,0,0,0,0,0,0,0
417,Sense,05/2022,0.3493749999999999,-5.317475694444447,0.0046725824096245,-0.0026821495781416,0.0025816623656836,-0.0153216502776787,-0.0020761705009304,0.0003609947464003,-0.0026444948621619,-0.0092723425004544,0.0718366483785196,0,0,0,0,0,0,0,0,1,0,0
418,Pivdennyi,06/2022,2.068125000000002,4.73819097222222,0.0002881384135315,0.0005428065083281,0.0012763258538204,0.0083542609742893,-0.0001133118918455,0.0207955253777776,-0.0039997461869642,0.0018132639538639,0.0001468337331814,0,0,0,0,0,1,0,0,0,0,0
419,FUIB,06/2022,2.068125000000002,4.73819097222222,0.0208206444901184,0.0001955094664545,0.000902286810649,0.00262096123851,0.0006121956492857,0.006695927319711,0.0009190075950028,0.0381968102601666,-0.0055828098070642,0,1,0,0,0,0,0,0,0,0,0
420,Ukrsibbank,06/2022,2.068125000000002,4.73819097222222,0.0068158055831127,-0.000444116900307,0.0006774489768342,0.0012449106624598,0.0004220527659995,0.0050187878901148,-0.0007381964527664,0.0248118208120168,-0.0075633519412843,0,0,0,0,0,0,0,0,0,1,0
421,Credit_Agricole,06/2022,2.068125000000002,4.73819097222222,-0.0117976839777537,-0.0004214197575057,0.000776579563106,-0.0033109247510086,0.0002216165128279,0.0034710362083689,-0.0047972982773801,-0.0032997457567337,-0.0499584191941834,1,0,0,0,0,0,0,0,0,0,0
422,Universal,06/2022,2.068125000000002,4.73819097222222,-0.0017338756285068,-0.0007649019983832,-0.0056674763493272,0.0217789730644204,5.108874095632703e-05,-0.0102027766053963,0.0009096400779484,-0.0019685917827409,0.0072636443181979,0,0,0,0,0,0,0,0,0,0,1
423,OTP,06/2022,2.068125000000002,4.73819097222222,0.0102118747631337,-0.0001370221373766,0.0009427058710391,0.0051695692782001,0.0002071443331949,-0.0018583346377872,-0.0038422067159125,-0.0058437855407119,0.0087133046360302,0,0,0,1,0,0,0,0,0,0,0
424,Raiffeisen,06/2022,2.068125000000002,4.73819097222222,-0.0011982187162083,-0.0001572136721538,0.0057054142736434,-0.0019353737881298,0.0007875892253631,0.0133773394288526,0.0048059698249044,0.0520851888562294,-0.0404960652547185,0,0,0,0,0,0,0,1,0,0,0
425,Privat_Bank,06/2022,2.068125000000002,4.73819097222222,-0.0098635455755205,0.0003966048221161,0.0006150782329657,-0.0003094079646797,-2.599220713395958e-07,0.0021373805590093,-0.0149632973263233,0.0052502244340357,-0.000725553987051,0,0,0,0,0,0,1,0,0,0,0
426,Oschadbank,06/2022,2.068125000000002,4.73819097222222,-0.0111220801089896,-7.416801841670295e-05,0.001347739228953,-0.0060610653017122,0.0004482281190823,0.0056553101432638,-0.0067462906811119,0.0253753785746101,0.0160892000155658,0,0,0,0,1,0,0,0,0,0,0
427,Kredobank,06/2022,2.068125000000002,4.73819097222222,0.0118955091859847,-0.0003480956170934,0.0018554633725786,-0.0105389037211083,0.0008730986174335,0.0029652908087523,-0.00059135320039,0.0283072554813108,0.0094663513551608,0,0,1,0,0,0,0,0,0,0,0
