,Bank,Date,INF,PR,CDR,CR,LAS,NIA,NIM,OE,RA,ROA,SCTA,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
422,Oschadbank,11/2022,3.2875000000000014,0.7083333333333357,0.0117791906491953,0.0020448090094434,0.0224407900270602,-0.0103573921599526,0.0005016310251037,-0.0004644321342593,0.001965723827191,-0.0016558219096037,-0.0064233500642762,0,0,0,0,1,0,0,0,0,0,0
423,OTP,11/2022,3.2875000000000014,0.7083333333333357,-0.0176076699791303,0.0062024147523802,0.0180012018794178,-0.0045609737825096,0.0003688485919152,4.5994913019762815e-05,-0.0059836720068605,0.0010280052186536,-0.001132840156976,0,0,0,1,0,0,0,0,0,0,0
424,Pivdennyi,11/2022,3.2875000000000014,0.7083333333333357,-0.0202894883996445,0.0003412459992056,0.028811116405754,-0.0005673810322454,0.0007829806687835,-0.0001522973461505,-0.0032666179062343,0.0004936544821636,-0.0033205133683465,0,0,0,0,0,1,0,0,0,0,0
425,Raiffeisen,11/2022,3.2875000000000014,0.7083333333333357,0.0054604666232075,0.0007651286890822,0.0082514459466016,-0.0002715081133915,0.0005007768119328,-0.0002680047865098,5.2980090892496e-05,0.0007173930844678,0.0111913687917268,0,0,0,0,0,0,0,1,0,0,0
426,Sense,11/2022,3.2875000000000014,0.7083333333333357,0.0645201399832234,0.0319098501215355,-0.0573480014205763,-0.0115735747933166,-0.0001431590274018,-0.0006212705609427,0.0013345552183623,-0.0006116816701939,0.002011261344577,0,0,0,0,0,0,0,0,1,0,0
427,Ukrsibbank,11/2022,3.2875000000000014,0.7083333333333357,-0.0022762819651377,0.0015952687738205,0.0399556947285963,-0.0153679799483116,0.0010970504065388,6.0807258236846365e-05,0.0040156656677242,0.0006369616900145,0.003310572268665,0,0,0,0,0,0,0,0,0,1,0
428,Universal,11/2022,3.2875000000000014,0.7083333333333357,-0.0230339982413698,-0.0206627014764747,0.0033306952208249,0.0242460892086261,0.0006000280778821,0.0006193421193246,-0.0021695341073056,-0.0007193046894517,0.000881797289679,0,0,0,0,0,0,0,0,0,0,1
429,Privat_Bank,12/2022,3.862500000000004,0.0416666666666678,-0.0136785875543006,0.0223077203971536,0.0353081656097659,0.0086104212599008,0.0009293492772908,0.0018561924582916,-0.0106127541651202,-0.0002712325359766,-0.0002736623957349,0,0,0,0,0,0,1,0,0,0,0
430,Credit_Agricole,12/2022,3.862500000000004,0.0416666666666678,-0.0006727526430931,0.0361088037604427,0.0352747339433928,-0.0002551535328095,0.0007737535301432,0.0001147485166165,-0.0011674292217159,0.0009682554477525,-0.0005975066652109,1,0,0,0,0,0,0,0,0,0,0
431,FUIB,12/2022,3.862500000000004,0.0416666666666678,-0.0428734641378534,-0.002151214995907,0.0474477360476194,-0.0040157765620404,-0.0029794610308515,0.0010525294202929,-0.0124717235839425,0.0064761542555599,0.0008770930674034,0,1,0,0,0,0,0,0,0,0,0
432,Kredobank,12/2022,3.862500000000004,0.0416666666666678,-0.0317975670886891,0.013154893653454,-0.0606569609218368,0.0177490414808443,-2.9392750132633573e-05,0.001395004089161,-0.0068300881413849,0.0007801769801109,-0.0031966942408874,0,0,1,0,0,0,0,0,0,0,0
433,Oschadbank,12/2022,3.862500000000004,0.0416666666666678,-0.0044984755713146,0.0013158136638851,0.0273526146904884,-0.0055412614969531,0.0006675012069198,0.0021732828359135,-0.0068593241982429,-0.0024160283333242,-0.0042257665735219,0,0,0,0,1,0,0,0,0,0,0
434,OTP,12/2022,3.862500000000004,0.0416666666666678,-0.0372105046600121,-0.0044355772124678,0.0340816705115099,-0.001094434246347,0.0006756684948217,0.0004589446565429,-0.0092715697889178,0.00073328140877,-0.0022993064133795,0,0,0,1,0,0,0,0,0,0,0
435,Pivdennyi,12/2022,3.862500000000004,0.0416666666666678,-0.1014555939413475,0.0204578363422628,0.1284325856243403,-0.0012169694226856,0.0005304509267107,0.0008890017106468,-0.0106713807184321,8.439717623886199e-05,-0.001491635477939,0,0,0,0,0,1,0,0,0,0,0
436,Raiffeisen,12/2022,3.862500000000004,0.0416666666666678,-0.0258480663632358,-0.0034574628960738,-0.0024700563781513,0.0002375914158591,0.000548469001823,0.0015147292676028,-0.0126759241320998,0.0010607278897482,-0.0055886564510292,0,0,0,0,0,0,0,1,0,0,0
437,Sense,12/2022,3.862500000000004,0.0416666666666678,-0.0106201769590618,0.0112369768456418,-0.0050137180609069,0.0500802829642285,0.0017359386127807,0.0074593423996245,-0.0148873525025539,-0.001882785534564,0.0009783521435633,0,0,0,0,0,0,0,0,1,0,0
438,Ukrsibbank,12/2022,3.862500000000004,0.0416666666666678,-0.0192308877704329,0.0163904230270635,0.0588323669944355,0.0119677342131446,0.0011214577290227,0.0021682596666465,-0.0011935674291821,0.0014569480723773,0.0037145689352061,0,0,0,0,0,0,0,0,0,1,0
439,Universal,12/2022,3.862500000000004,0.0416666666666678,-0.0354442449566,0.0257325751076197,0.0336013557637151,-0.0377465214410341,0.0011418046363573,-0.0013407561275679,-0.0044565284048769,0.0005726284617096,-0.0026732953695424,0,0,0,0,0,0,0,0,0,0,1
440,Privat_Bank,01/2023,4.079166666666669,0.0162500000000029,-0.0056313968296232,0.0033093681987339,-0.004473973702896,-0.0079470718935582,0.0004956152064533,-0.0008308395654624,-0.0012567915016637,0.002130945028888,0.0023999890879205,0,0,0,0,0,0,1,0,0,0,0
441,Credit_Agricole,01/2023,4.079166666666669,0.0162500000000029,0.0099554875425312,0.0366000987440366,-0.0034199727481559,-0.0016577812335704,0.0002897563733065,0.0001095360530844,-0.0008258917079859,0.0001362449771065,0.0018019488837627,1,0,0,0,0,0,0,0,0,0,0
442,FUIB,01/2023,4.079166666666669,0.0162500000000029,-0.0363078034986112,0.0026686582234863,-0.0095245509088159,-0.0010095236925866,0.0003446659275031,-7.438030509212884e-05,-0.0089169461033929,-0.000652762155412,-0.0016720561308057,0,1,0,0,0,0,0,0,0,0,0
443,Kredobank,01/2023,4.079166666666669,0.0162500000000029,-0.0359066655763746,0.0079277530473626,-0.035460429142361,-0.0043260200776215,0.0014202934454236,-0.0005297450896002,-0.0035025169719775,0.0013116585983626,0.0027780771062488,0,0,1,0,0,0,0,0,0,0,0
444,Oschadbank,01/2023,4.079166666666669,0.0162500000000029,-0.0074035814526707,0.0009279652377529,-0.0009533922073689,-0.0052177024818694,0.0006226137084883,-0.0013273898988599,-0.0010729316718777,0.0015886393625119,0.0091381743511873,0,0,0,0,1,0,0,0,0,0,0
445,OTP,01/2023,4.079166666666669,0.0162500000000029,-0.0378850042107627,-0.0026817007368232,-0.0018149342045497,0.0010323313771496,0.0003906598378157,-0.0004315242799385,-0.0061468399234694,0.0004773020823592,0.0006638263449291,0,0,0,1,0,0,0,0,0,0,0
446,Pivdennyi,01/2023,4.079166666666669,0.0162500000000029,-0.0589795082475928,0.014022811472325,0.0203707452772961,-0.0012437391411769,0.0001303645908136,-0.0004158807072627,-0.0003086972510795,-0.0008991152387588,0.0007669519364758,0,0,0,0,0,1,0,0,0,0,0
447,Raiffeisen,01/2023,4.079166666666669,0.0162500000000029,-0.0308048433710951,-0.0033762257488967,0.0077830535536627,-0.0015874757198655,0.0001472204698613,-0.0004990154355835,-0.0095944046635316,-0.0008038251369538,-0.0008756270628326,0,0,0,0,0,0,0,1,0,0,0
448,Sense,01/2023,4.079166666666669,0.0162500000000029,0.0022697635576414,0.0086856288585853,-0.0119577069535595,-0.0174304313966972,0.0001864763375027,-0.0012889854505257,-0.0093856499101589,0.0020574889922847,0.0005836143872718,0,0,0,0,0,0,0,0,1,0,0
449,Ukrsibbank,01/2023,4.079166666666669,0.0162500000000029,-0.0135189061300006,0.02475792697518,0.0084362918044781,-0.0086708950360279,0.000305975085437,-1.3766681608095611e-05,0.0016023315991099,-3.550442103504407e-05,0.0002698210805221,0,0,0,0,0,0,0,0,0,1,0
450,Universal,01/2023,4.079166666666669,0.0162500000000029,-0.0204635223184275,0.0136739338152702,-0.0003422655052722,-0.0350084103094912,-0.0002659519183967,-0.0004743747479699,0.0004868156949343,-0.0009235232993107,-0.0010260532600019,0,0,0,0,0,0,0,0,0,0,1
451,Privat_Bank,02/2023,4.06666666666667,0.1574999999999988,-0.0097676110996637,-0.0127727994177318,-0.013085511984284,-0.0077742783741214,-0.0004794039908062,-0.0005369358482555,0.0012597283058164,-0.0042251944801983,0.0008455432646275,0,0,0,0,0,0,1,0,0,0,0
452,Credit_Agricole,02/2023,4.06666666666667,0.1574999999999988,-0.0093044430510724,0.0277073680523728,-0.0219617064916893,-0.0016077840401355,-0.0005161854976886,-3.567536296351275e-05,-0.0039690305715751,-0.0002308113905892,0.0009502615920902,1,0,0,0,0,0,0,0,0,0,0
453,FUIB,02/2023,4.06666666666667,0.1574999999999988,-0.0211433456280173,0.0052059227127372,-0.0486503671474093,-0.0014329625850972,-0.0007706005067173,-0.0001653939816971,-0.0046704604558208,-0.0019499044257568,0.0025112621202986,0,1,0,0,0,0,0,0,0,0,0
454,Kredobank,02/2023,4.06666666666667,0.1574999999999988,-0.0210456094605551,0.0014650947031245,-0.0154564761290005,0.0022845990716637,-0.0009649036670097,-0.0005587874215407,-0.0004643190794596,-0.0013252294610453,0.0029659301521662,0,0,1,0,0,0,0,0,0,0,0
455,Oschadbank,02/2023,4.06666666666667,0.1574999999999988,-0.0168259964882708,-0.0027820669821671,0.0245354501747112,-0.0019684018915202,-0.0003667575739712,-0.0004661170596891,-0.0055525165740678,-0.0059419393377662,0.0088484279067018,0,0,0,0,1,0,0,0,0,0,0
456,OTP,02/2023,4.06666666666667,0.1574999999999988,-0.0049053337139874,-0.0014893650926769,-0.0083724891188835,0.0013209221760078,-0.00122086551432,-0.0001622868550987,0.0005684557393702,-0.001288016327219,-0.0003447015394308,0,0,0,1,0,0,0,0,0,0,0
457,Pivdennyi,02/2023,4.06666666666667,0.1574999999999988,-0.0737204194325997,0.0066812992783629,-0.0199871373475957,-0.0022037305736033,-0.0006610997266483,-0.0004308631187099,-0.0019138537164804,-0.0016952013069752,0.0046727668612967,0,0,0,0,0,1,0,0,0,0,0
458,Raiffeisen,02/2023,4.06666666666667,0.1574999999999988,-0.0159948788731478,0.0021952248295421,-0.0355047146729685,-0.0018968254544197,-0.000938907557267,-0.0003231757582463,-0.0054528146730548,-0.0005938642898279,0.0018844697606135,0,0,0,0,0,0,0,1,0,0,0
459,Sense,02/2023,4.06666666666667,0.1574999999999988,-0.0340191111129805,-0.00614395305411,0.0105477864439552,0.0153486650431946,-7.912323951232963e-05,-1.4749502780187808e-05,-0.01263277935949,-0.0030070268648752,-0.0011580045058822,0,0,0,0,0,0,0,0,1,0,0
460,Ukrsibbank,02/2023,4.06666666666667,0.1574999999999988,-0.0112604551837587,0.0149862987929325,-0.0219266795782982,-0.0113137427761969,-0.0004964338589517,-7.203161233760701e-05,0.0029069595760523,-0.0006826924815442,0.0005615214017816,0,0,0,0,0,0,0,0,0,1,0
461,Universal,02/2023,4.06666666666667,0.1574999999999988,-0.0226416739685669,0.0026260255997741,-0.0153789275003252,-0.0249532870982252,-0.0010884324722332,0.0006822778151482,0.0005893333769309,-0.0018187001987234,-0.000144960042009,0,0,0,0,0,0,0,0,0,0,1
462,Privat_Bank,03/2023,1.8291666666666693,0.4520833333333343,-0.0109123279874438,-0.0296978780533313,-0.0106536621893613,-0.0078814622762261,-7.993172929189607e-05,-3.5479908044154344e-05,0.0121205878984493,0.0049582999242021,-0.0012551848406174,0,0,0,0,0,0,1,0,0,0,0
463,Credit_Agricole,03/2023,1.8291666666666693,0.4520833333333343,-0.0333819584645276,-0.0118022187845218,-0.045041412749493,0.0008990874556136,-5.415201253034484e-05,0.0001288958956485,-0.0085197288873015,0.0001039364195757,1.24291581412167e-05,1,0,0,0,0,0,0,0,0,0,0
464,FUIB,03/2023,1.8291666666666693,0.4520833333333343,-0.012334460714864,-0.0007658237304374,-0.0511293650947439,-0.0012053374877593,-0.0001940542933059,-3.599552839111172e-05,0.0003884753731845,-0.0004681296548458,-0.000762273245427,0,1,0,0,0,0,0,0,0,0,0
465,Kredobank,03/2023,1.8291666666666693,0.4520833333333343,-0.0226986819961336,-0.0015131046150033,0.0271054103614188,-0.0031198048460194,0.0002120791317732,0.0001453447915276,-0.0036612537884375,6.785872288950917e-05,0.0008141410709808,0,0,1,0,0,0,0,0,0,0,0
466,Oschadbank,03/2023,1.8291666666666693,0.4520833333333343,-0.0030409170446952,-7.28246195421528e-06,-0.0184743204788017,0.0222212554279811,-8.510167518370731e-05,0.0004575003131054,-0.0030281607560222,-0.0008039997870001,0.0036183922096232,0,0,0,0,1,0,0,0,0,0,0
467,OTP,03/2023,1.8291666666666693,0.4520833333333343,-0.0228938192300235,-0.0010909955852037,-0.0070078645873077,0.0020475240795165,0.0009306480196868,0.000371781925092,-0.0065421813468146,0.0004491823716799,-0.0014198446550193,0,0,0,1,0,0,0,0,0,0,0
468,Pivdennyi,03/2023,1.8291666666666693,0.4520833333333343,-0.032011325513797,0.0041186821267967,-0.0244285675833642,-0.0044271607916512,-0.0003906181550427,-4.6213604627449046e-05,-0.0009240104543167,0.0004441088608383,0.0029237316661244,0,0,0,0,0,1,0,0,0,0,0
469,Raiffeisen,03/2023,1.8291666666666693,0.4520833333333343,0.0006510425582793,0.0130432537104194,-0.0675212281575109,-0.0020557153983069,-0.0005290975799413,-0.0001050441308057,-0.0008342667413843,-0.000532968293187,-0.0065114566287764,0,0,0,0,0,0,0,1,0,0,0
470,Sense,03/2023,1.8291666666666693,0.4520833333333343,-0.0219089808534851,0.0074129122393918,-0.0048699890530206,-0.0056311845906613,0.0004602209654,-4.2668401756403365e-05,-0.0104459998985032,-0.0026041600674424,-0.004855436760017,0,0,0,0,0,0,0,0,1,0,0
471,Ukrsibbank,03/2023,1.8291666666666693,0.4520833333333343,0.0030060812771887,0.0190659322157664,-0.0484937436323564,0.0940302369381646,-0.000476288966338,0.0008548373823777,0.003008518779059,0.0005935751966476,-0.0005560619457604,0,0,0,0,0,0,0,0,0,1,0
472,Universal,03/2023,1.8291666666666693,0.4520833333333343,-0.024090492073223,0.0371077844659796,-0.0050139103516536,-0.0080515540729806,-0.0003260195417674,0.0007816296001062,-0.0012671957068984,0.0003328165317291,0.0007820374755375,0,0,0,0,0,0,0,0,0,0,1
473,Privat_Bank,04/2023,0.0458333333333307,0.8570833333333354,-0.0103416161158259,-0.0352592951324538,0.0026958598753232,-0.0062737789563254,-0.0002880337342104,5.172832146226264e-05,-0.0174451155288621,-0.0002163825474878,-0.0020983640470123,0,0,0,0,0,0,1,0,0,0,0
474,Credit_Agricole,04/2023,0.0458333333333307,0.8570833333333354,-0.0286132299979228,-0.0098637444411556,-0.0226490318263465,0.0006698931759555,-0.0005507434322265,-0.0001192258981876,-0.0066296956765109,-0.0006880880486658,-0.0019379293903699,1,0,0,0,0,0,0,0,0,0,0
475,FUIB,04/2023,0.0458333333333307,0.8570833333333354,-0.0040978493892944,-0.0080188329858709,-0.02283714127525,0.0049922411084997,0.0001642740725676,5.9757071488796346e-05,0.0019520154340682,-0.0011303296884039,0.0005863557245291,0,1,0,0,0,0,0,0,0,0,0
476,Kredobank,04/2023,0.0458333333333307,0.8570833333333354,-0.0175033217176297,-0.0026534091464454,0.0672675106033047,-0.0005984385627923,-0.0007304013075542,-8.96885887971665e-05,-0.0035818863429156,-0.001200223094076,-0.0032774178818463,0,0,1,0,0,0,0,0,0,0,0
477,Oschadbank,04/2023,0.0458333333333307,0.8570833333333354,-0.0078517258191892,-9.252194380657967e-05,-0.010314895096767,0.0075579721900495,-0.0002387238258678,0.0003593737903317,-0.0074695968436274,-0.005474589027064,-0.0064929263789635,0,0,0,0,1,0,0,0,0,0,0
478,OTP,04/2023,0.0458333333333307,0.8570833333333354,-0.0413196475186407,0.020033097086146,0.0096651157524511,-0.000755656240267,-0.0006074977119847,-0.0003672332175209,-0.0089575865572815,-0.0009308156712303,-0.0012849781211902,0,0,0,1,0,0,0,0,0,0,0
479,Pivdennyi,04/2023,0.0458333333333307,0.8570833333333354,-0.0266633331065651,0.0091665704002597,0.0333005737898746,-0.0009379316579788,-0.0009104689838192,-0.0003391447999608,-0.0004109404801183,-0.0025994594133147,0.0045753410030564,0,0,0,0,0,1,0,0,0,0,0
480,Raiffeisen,04/2023,0.0458333333333307,0.8570833333333354,-0.0205744603128371,0.0139925001667243,-0.0183225358711679,-0.0019457159561191,-0.0007905045230068,-0.0001446440814784,-0.0017700058940782,-0.0012415691952792,-1.2468648244383372e-05,0,0,0,0,0,0,0,1,0,0,0
481,Sense,04/2023,0.0458333333333307,0.8570833333333354,0.0005772816925468,0.012290715228369,-0.0060633445491519,-0.0089570319654936,0.0001348759150557,-0.0001129849157657,-0.0096303155766322,-0.0032109623633265,-0.0016164190005179,0,0,0,0,0,0,0,0,1,0,0
482,Ukrsibbank,04/2023,0.0458333333333307,0.8570833333333354,-0.0013890666628005,0.0146111152426729,-0.0217594540500383,-0.0093836809828724,-0.0004847720064604,-6.491731545926662e-05,-0.0044928873878632,-0.0008297124570332,0.0002218368748118,0,0,0,0,0,0,0,0,0,1,0
483,Universal,04/2023,0.0458333333333307,0.8570833333333354,-0.0164618973714323,0.0174139846416472,-0.00674440944014,-0.0138293720052261,-0.0008514953978743,0.0007358394462898,-0.0035240445069276,-0.0011674530484413,0.004895253216843,0,0,0,0,0,0,0,0,0,0,1
484,Privat_Bank,05/2023,-0.7749999999999986,1.4675000000000011,-0.0066890464060229,-0.0352474166054212,-0.0101661054884505,0.0414318225146884,-0.0001918323389529,-0.0002809901875742,-0.0087318485401302,0.0003336624094479,0.0008113113060809,0,0,0,0,0,0,1,0,0,0,0
485,Credit_Agricole,05/2023,-0.7749999999999986,1.4675000000000011,-0.0478681962177174,-0.0077114829772152,-0.0067304935466873,-0.0015506951419771,-0.0003472557317249,-0.0001047043218106,-0.0064217909063797,-0.0003539967494558,0.0008748751050771,1,0,0,0,0,0,0,0,0,0,0
486,FUIB,05/2023,-0.7749999999999986,1.4675000000000011,-0.0035965988929711,-0.0086827815662255,0.0040503059655206,0.0024361103123895,0.0001746664908862,-0.0002841423565854,0.0028550611640908,-0.0005048851723544,0.0010995041651134,0,1,0,0,0,0,0,0,0,0,0
487,Kredobank,05/2023,-0.7749999999999986,1.4675000000000011,-0.0100584936230258,0.0022974057185773,0.0608772176613725,-0.0055380112602847,5.691277482798834e-05,-0.0001042920747266,-0.0019055187182642,-0.0002006735978401,-0.0004217079677788,0,0,1,0,0,0,0,0,0,0,0
488,Oschadbank,05/2023,-0.7749999999999986,1.4675000000000011,-0.0072689439671593,0.0015874543369185,-0.0150485368028756,0.0066679549609296,-0.0003738769591504,-0.0003495927134702,-0.0096325572927256,-0.0037971826247934,-0.0025905143633196,0,0,0,0,1,0,0,0,0,0,0
489,OTP,05/2023,-0.7749999999999986,1.4675000000000011,-0.0171161667279042,0.0184753029060223,-0.0004397577031884,-0.0012494171256128,-0.0001513468231828,-0.0002202805447043,-0.0006837909169703,-0.000383706254769,-0.0003148970494902,0,0,0,1,0,0,0,0,0,0,0
490,Pivdennyi,05/2023,-0.7749999999999986,1.4675000000000011,-0.0391868259208497,0.0096186905299039,0.0083054384230775,0.0006856649637504,-9.33386583577278e-05,-0.0003276261395346,-0.0024079594386871,-0.0003577367747011,-0.0010596460947493,0,0,0,0,0,1,0,0,0,0,0
491,Raiffeisen,05/2023,-0.7749999999999986,1.4675000000000011,-0.0170027126493899,0.0130123949142071,0.0131748460656906,0.0039542447591565,-0.0002115408394049,0.0001924395706409,0.0031580235612827,1.711275531832146e-05,0.0048734144212826,0,0,0,0,0,0,0,1,0,0,0
492,Sense,05/2023,-0.7749999999999986,1.4675000000000011,0.014705868103923,0.0094948594930569,-0.0242754854044978,0.0137842279756543,-0.0006981282206757,0.0014336095010973,-0.0094764424279927,-0.004254015221986,-0.0015732982059675,0,0,0,0,0,0,0,0,1,0,0
493,Ukrsibbank,05/2023,-0.7749999999999986,1.4675000000000011,-0.0027329932724741,0.0075116283807021,-0.0204014125698429,-0.0125813139376727,0.0001511910998387,-0.0006032107839671,-0.0043330544664864,-0.0006358037755439,-0.0016142088249012,0,0,0,0,0,0,0,0,0,1,0
494,Universal,05/2023,-0.7749999999999986,1.4675000000000011,-0.0055424756894772,-0.0015576916636606,-0.0343767237248264,-0.0111035485741928,-0.0007760527022977,0.0006328751247735,-0.0025263973740086,-0.0027790360466391,0.0024913065528071,0,0,0,0,0,0,0,0,0,0,1
495,Privat_Bank,06/2023,-1.4875000000000007,2.2404166666666683,-0.0035713064121768,-0.0264493069481672,-0.0030076978631595,-0.0021351339482129,-3.803260896756162e-05,0.0004805371066212,-0.0032629562224001,-0.0012959784595793,0.0034755047222725,0,0,0,0,0,0,1,0,0,0,0
496,Credit_Agricole,06/2023,-1.4875000000000007,2.2404166666666683,-0.0521826724924602,-0.0112458083599134,0.0321096188785505,-0.0001788834259116,8.640013828683374e-05,-2.903591766434139e-05,-0.006535491429184,-0.0001072671915558,0.0006738641743655,1,0,0,0,0,0,0,0,0,0,0
497,FUIB,06/2023,-1.4875000000000007,2.2404166666666683,-0.0140844163681883,-0.0013032565765915,0.0417036197760629,0.0038571078111244,0.0006011658186325,-0.0001824791736069,0.0012134218494913,-0.0002687861857021,-0.0022756290167632,0,1,0,0,0,0,0,0,0,0,0
498,Kredobank,06/2023,-1.4875000000000007,2.2404166666666683,-0.0053754286097401,0.0174094274206251,0.1063741739423547,-0.0057755419255278,-9.61675476918453e-05,-0.0002369084882486,-0.0013107742236474,-0.0002917241781316,-0.0037730589949115,0,0,1,0,0,0,0,0,0,0,0
499,Oschadbank,06/2023,-1.4875000000000007,2.2404166666666683,-0.0065543108192512,0.0008817113751465,-0.0179049224209858,-0.0014737864160428,-0.0010483042017124,-0.0001720908723433,0.0015809377446404,0.0105823740951587,-0.0009927544854949,0,0,0,0,1,0,0,0,0,0,0
500,OTP,06/2023,-1.4875000000000007,2.2404166666666683,-0.0145529050428942,0.0157535015561672,-0.0136660481247269,-0.0026183472291649,5.706866188340352e-05,-0.000281534387203,0.0027006443549181,-8.47873575026397e-05,-1.6264405296822354e-05,0,0,0,1,0,0,0,0,0,0,0
501,Pivdennyi,06/2023,-1.4875000000000007,2.2404166666666683,-0.0462294084292979,0.0088480710219994,0.0678057142748532,0.0070153087113535,0.0002382404101938,0.0008688798126077,-0.0105971485111751,-0.0004148689005555,-0.0028229152762139,0,0,0,0,0,1,0,0,0,0,0
502,Raiffeisen,06/2023,-1.4875000000000007,2.2404166666666683,-0.0242576237576833,0.0033921356288331,0.0158735953789634,0.0057551212039502,0.0001930657528626,-0.0001771902007381,-0.0010089171226814,9.976283457373974e-07,-0.0001672881806426,0,0,0,0,0,0,0,1,0,0,0
503,Sense,06/2023,-1.4875000000000007,2.2404166666666683,0.0263286751679296,0.0057418808394468,-0.0548882009146623,0.0159901268478807,-0.0020005255214166,-0.0024778686185335,-0.0033513116241398,-0.005552345227041,0.0011603454574197,0,0,0,0,0,0,0,0,1,0,0
504,Ukrsibbank,06/2023,-1.4875000000000007,2.2404166666666683,-0.0189137270100899,-0.0030872103810721,-3.384020628949269e-05,0.0001502963279109,0.000124589170709,-7.792787974239893e-05,-0.0057839531681588,-5.866004383116123e-05,-0.0002720012897882,0,0,0,0,0,0,0,0,0,1,0
505,Universal,06/2023,-1.4875000000000007,2.2404166666666683,-0.0069061707565308,-0.0333284470845275,0.0058783938313696,-0.021558565796891,-0.0003979483485134,0.002622305218817,-0.0013710892231432,0.0007646267732107,0.0023983395932777,0,0,0,0,0,0,0,0,0,0,1
506,Privat_Bank,07/2023,-1.2041666666666675,2.664999999999999,0.0014147924886309,0.1028348049447951,-0.0071134555403534,-0.0055307867956447,0.0001399569607668,-0.0002466692716028,-0.0002136665215406,-0.0012110658559818,-0.0029026997476567,0,0,0,0,0,0,1,0,0,0,0
507,Credit_Agricole,07/2023,-1.2041666666666675,2.664999999999999,-0.0305460063808782,-0.0059989473086215,0.028586651943802,-0.0008917612307179,0.0003820297260174,7.887670337462446e-07,-0.0021475846456798,0.000212586912827,-0.0003165212385621,1,0,0,0,0,0,0,0,0,0,0
508,FUIB,07/2023,-1.2041666666666675,2.664999999999999,-0.0279062999027718,-0.0028309095210275,0.0533769119751678,0.0026092564045281,0.0009228801432473,-1.899429076454573e-07,0.0008273983037,0.0002977570684598,-0.0014564565191833,0,1,0,0,0,0,0,0,0,0,0
509,Kredobank,07/2023,-1.2041666666666675,2.664999999999999,-0.0078169056545221,0.0126022308651849,-0.0391112506227358,-0.0052294980382482,0.0008650045929831,-9.687621796931672e-05,0.0003804353158601,0.0006653623607743,-0.001694399352696,0,0,1,0,0,0,0,0,0,0,0
510,Oschadbank,07/2023,-1.2041666666666675,2.664999999999999,-0.0123195301432989,0.0018949781131641,-0.0018082089128391,-0.0028230293478834,0.0004174375776311,-0.0002735821130061,0.0031958260567313,0.0029315214372615,0.007363776935098,0,0,0,0,1,0,0,0,0,0,0
511,OTP,07/2023,-1.2041666666666675,2.664999999999999,-0.0152877903360583,0.0087097209080863,0.0255295093806789,-0.0037654357052458,0.0007514045994671,-0.0001023902006728,0.0048927600399051,0.0007356544260507,0.0036760503078061,0,0,0,1,0,0,0,0,0,0,0
512,Pivdennyi,07/2023,-1.2041666666666675,2.664999999999999,-0.03627049427673,0.0086127001757019,0.0241520583850807,0.0023070022670265,0.0002414381347253,-0.0008973063393881,-0.0065215139415029,-0.0003189860813643,-0.0033832733944484,0,0,0,0,0,1,0,0,0,0,0
513,Raiffeisen,07/2023,-1.2041666666666675,2.664999999999999,-0.0336894548558109,-0.0054472426580813,0.04106414155731,-0.0018684246020939,0.0006797743948096,-0.0002607251306648,-0.0023629656587075,7.413783285888272e-05,-0.0085645516197412,0,0,0,0,0,0,0,1,0,0,0
514,Sense,07/2023,-1.2041666666666675,2.664999999999999,0.0528966034415741,0.0235221731486027,-0.042294791911061,-0.0190793815157923,0.0004943268055507,0.0003420331894186,0.0290771928783791,0.0280655156943454,0.0024666089131662,0,0,0,0,0,0,0,0,1,0,0
515,Ukrsibbank,07/2023,-1.2041666666666675,2.664999999999999,-0.0185171760689089,0.0006271726302907,-0.0027268082659742,-0.0141441107527533,0.000300315186918,-0.000454139666429,-0.0044811396807687,-0.0001198126217237,-0.0008692328586186,0,0,0,0,0,0,0,0,0,1,0
516,Universal,07/2023,-1.2041666666666675,2.664999999999999,-0.0005500907089354,-0.0325772179437972,0.0135566703165651,-0.0141010712767005,0.000235080266616,0.0002896921861412,0.0012125123315597,0.0006350894337152,-0.0002268287301638,0,0,0,0,0,0,0,0,0,0,1
517,Privat_Bank,08/2023,-2.158333333333335,0.8883333333333319,0.0090637744376472,0.047286977387002,-0.0204007576617291,-0.0055932360272942,0.0001193280507361,-8.852412850597104e-05,0.0042230096366562,-0.0008712240798369,-0.0011278727987039,0,0,0,0,0,0,1,0,0,0,0
518,Credit_Agricole,08/2023,-2.158333333333335,0.8883333333333319,-0.001698989662456,-0.0038497502842376,0.032327891557044,-0.0017226542929642,0.0003692648337709,-6.544492383982452e-05,0.003467886926606,0.0003748882547684,-0.0007584077803779,1,0,0,0,0,0,0,0,0,0,0
519,FUIB,08/2023,-2.158333333333335,0.8883333333333319,-0.0132031851870192,-0.0014596324587484,0.0274195861107714,-0.0009687182982165,0.0003387054387399,-0.0001448068514458,0.0034911859062994,-9.26259232625192e-05,-0.0001663565818664,0,1,0,0,0,0,0,0,0,0,0
